StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	StaNam
USC00395481	WdmFinal	USC00395481.txt	1	43.2358	-97.5713	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MENNO
USC00395544	WdmFinal	USC00395544.txt	1	44.5171	-101.6184	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MILESVILLE 5 NE
USC00395620	WdmFinal	USC00395620.txt	1	43.3061	-100.6558	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MISSION
USC00395891	WdmFinal	USC00395891.txt	1	43.8878	-100.7075	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MURDO
USC00396170	WdmFinal	USC00396170.txt	1	44.4419	-100.4171	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OAHE DAM
USC00396282	WdmFinal	USC00396282.txt	1	45.1916	-99.4666	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ONAKA
USC00396304	WdmFinal	USC00396304.txt	1	43.4033	-103.2683	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ORAL
USC00396427	WdmFinal	USC00396427.txt	1	44.0622	-103.4819	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PACTOLA DAM
USC00396574	WdmFinal	USC00396574.txt	1	43.0688	-98.5325	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PICKSTOWN
USC00396636	WdmFinal	USC00396636.txt	1	44.6	-102.1667	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PLAINVIEW
USC00397052	WdmFinal	USC00397052.txt	1	44.8655	-98.5252	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	REDFIELD
USC00397662	WdmFinal	USC00397662.txt	1	43.7379	-96.6264	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SIOUX FALLS EROS CTR
USC00397666	WdmFinal	USC00397666.txt	1	43.5877	-96.73	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SIOUX FALLS WFO AP
USC00397882	WdmFinal	USC00397882.txt	1	44.4974	-103.8718	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPEARFISH
USC00397992	WdmFinal	USC00397992.txt	1	44.2662	-99.4431	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STEPHAN 2 NW
USC00398007	WdmFinal	USC00398007.txt	1	43.5949	-98.4357	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STICKNEY
USC00398622	WdmFinal	USC00398622.txt	1	42.7625	-96.9194	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	VERMILLION 2 SE
USC00398980	WdmFinal	USC00398980.txt	1	45.4247	-97.327	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WAUBAY NATL WILD LIFE
USC00399347	WdmFinal	USC00399347.txt	1	43.556	-103.4796	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WIND CAVE
USC00400876	WdmFinal	USC00400876.txt	1	35.2622	-88.9891	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BOLIVAR WATER WORKS
USC00401150	WdmFinal	USC00401150.txt	1	35.6333	-89.2167	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BROWNSVILLE 5 NE
USC00401480	WdmFinal	USC00401480.txt	1	36.2455	-85.945	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CARTHAGE
USC00401561	WdmFinal	USC00401561.txt	1	36.5409	-85.4596	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CELINA
USC00401585	WdmFinal	USC00401585.txt	1	35.8318	-87.4219	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CENTERVILLE 4NE
USC00401663	WdmFinal	USC00401663.txt	1	36.3211	-87.2218	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CHEATHAM LOCK & DAM
USC00402489	WdmFinal	USC00402489.txt	1	36.0749	-87.3959	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DICKSON
USC00402680	WdmFinal	USC00402680.txt	1	35.9986	-89.409	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DYERSBURG
USC00402934	WdmFinal	USC00402934.txt	1	36.1422	-82.4261	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ERWIN 1 W
USC00403697	WdmFinal	USC00403697.txt	1	36.1679	-88.7974	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GREENFIELD
USC00404561	WdmFinal	USC00404561.txt	1	35.6213	-88.8456	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JACKSON EXP STA
USC00405089	WdmFinal	USC00405089.txt	1	35.2436	-87.3508	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAWRENCEBURG FILT PLANT
USC00405108	WdmFinal	USC00405108.txt	1	36.2291	-86.318	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEBANON
USC00405187	WdmFinal	USC00405187.txt	1	35.414	-86.8086	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEWISBURG EXP STA
USC00405210	WdmFinal	USC00405210.txt	1	35.6502	-88.3904	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEXINGTON
USC00405332	WdmFinal	USC00405332.txt	1	36.3776	-85.3365	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LIVINGSTON RADIO WLIV
USC00405720	WdmFinal	USC00405720.txt	1	35.4158	-89.5317	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MASON
USC00405956	WdmFinal	USC00405956.txt	1	35.1298	-89.8037	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MEMPHIS WFO
USC00406162	WdmFinal	USC00406162.txt	1	35.2243	-85.8414	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MONTEAGLE
USC00406170	WdmFinal	USC00406170.txt	1	36.1482	-85.2649	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MONTEREY
USC00406272	WdmFinal	USC00406272.txt	1	36.1682	-83.4027	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MORRISTOWN WFO
USC00406358	WdmFinal	USC00406358.txt	1	35.4552	-89.8116	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MUNFORD
USC00406371	WdmFinal	USC00406371.txt	1	35.9204	-86.3727	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MURFREESBORO 5 N
USC00406806	WdmFinal	USC00406806.txt	1	36.247	-86.5631	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OLD HICKORY WFO
USC00407359	WdmFinal	USC00407359.txt	1	36.5877	-86.5258	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PORTLAND SEWAGE PLANT
USC00407811	WdmFinal	USC00407811.txt	1	35.8058	-85.6347	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ROCK ISLAND 2 NW
USC00407884	WdmFinal	USC00407884.txt	1	36.4161	-82.9838	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ROGERSVILLE 1 NE
USC00408065	WdmFinal	USC00408065.txt	1	36.4527	-89.3027	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SAMBURG W. L. REFUGE
USC00408108	WdmFinal	USC00408108.txt	1	35.1524	-88.3213	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SAVANNAH 6 SW
USC00408540	WdmFinal	USC00408540.txt	1	35.6763	-84.8547	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPRING CITY
USC00408562	WdmFinal	USC00408562.txt	1	36.471	-86.8415	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPRINGFIELD EXPERIMENT  STATION
USC00408766	WdmFinal	USC00408766.txt	1	36.2431	-84.695	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SUNBRIGHT 1 W
USC00409219	WdmFinal	USC00409219.txt	1	36.3925	-89.0317	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	UNION CITY
USC00409493	WdmFinal	USC00409493.txt	1	36.1142	-87.7419	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WAVERLY AIRPORT
USC00410013	WdmFinal	USC00410013.txt	1	32.4318	-99.6326	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ABILENE 6ESE
USC00410176	WdmFinal	USC00410176.txt	1	30.3703	-103.7808	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ALPINE 7NW
USC00410206	WdmFinal	USC00410206.txt	1	33.3866	-97.7163	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ALVORD 3 N
USW00023047	WdmFinal	USW00023047.txt	1	35.2295	-101.7042	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	AMARILLO AP
USC00410509	WdmFinal	USC00410509.txt	1	30.14	-98.8188	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BANKERSMITH
USC00410518	WdmFinal	USC00410518.txt	1	32.263	-96.6369	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BARDWELL DAM
USC00410569	WdmFinal	USC00410569.txt	1	28.9798	-95.9749	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BAY CITY WATERWORKS
USC00410639	WdmFinal	USC00410639.txt	1	28.4575	-97.7061	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BEEVILLE 5 NE
USC00410690	WdmFinal	USC00410690.txt	1	27.5969	-98.4162	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BENAVIDES 2
USC00410691	WdmFinal	USC00410691.txt	1	32.6475	-97.4439	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BENBROOK DAM
USC00410738	WdmFinal	USC00410738.txt	1	30.7625	-98.0213	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BERTRAM 3 ENE
USC00410779	WdmFinal	USC00410779.txt	1	31.2001	-101.4626	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BIG LAKE 2
USC00410784	WdmFinal	USC00410784.txt	1	32.2683	-101.4858	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BIG SPRING FIELD STATION
USC00410926	WdmFinal	USC00410926.txt	1	33.8186	-97.7336	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BONITA 7NW
USC00411013	WdmFinal	USC00411013.txt	1	29.6101	-100.452	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BRACKETTVILLE 22 N
USC00411017	WdmFinal	USC00411017.txt	1	31.1445	-99.3492	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BRADY
USC00411246	WdmFinal	USC00411246.txt	1	32.5066	-97.3444	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BURLESON
USC00411429	WdmFinal	USC00411429.txt	1	29.8607	-98.1959	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CANYON DAM
USC00411434	WdmFinal	USC00411434.txt	1	29.9111	-98.3713	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CANYON DAM NO 4
USC00411541	WdmFinal	USC00411541.txt	1	30.0833	-97.5	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CEDAR CREEK
USC00411646	WdmFinal	USC00411646.txt	1	35.6869	-102.3341	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CHANNING
USC00411671	WdmFinal	USC00411671.txt	1	29.3092	-97.4061	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CHEAPSIDE
USC00411694	WdmFinal	USC00411694.txt	1	34.4386	-100.2183	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CHILDRESS 2
USC00411720	WdmFinal	USC00411720.txt	1	28.4675	-98.2525	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CHOKE CANYON DAM
USC00411773	WdmFinal	USC00411773.txt	1	33.6108	-95.0716	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CLARKSVILLE 1W
USC00411920	WdmFinal	USC00411920.txt	1	29.9615	-98.8945	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COMFORT 2
USC00411921	WdmFinal	USC00411921.txt	1	33.1997	-95.9283	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COMMERCE 4SW
USC00411956	WdmFinal	USC00411956.txt	1	30.3302	-95.4831	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CONROE
USC00412082	WdmFinal	USC00412082.txt	1	31.4072	-102.3577	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CRANE
USC00412086	WdmFinal	USC00412086.txt	1	31.773	-97.8265	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CRANFILLS GAP
USC00412088	WdmFinal	USC00412088.txt	1	31.5333	-97.4525	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CRAWFORD
USC00412096	WdmFinal	USC00412096.txt	1	32.5286	-97.6188	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CRESSON
USC00412131	WdmFinal	USC00412131.txt	1	32.1267	-99.1605	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CROSS PLAINS # 2
USC00412206	WdmFinal	USC00412206.txt	1	30.021	-95.7069	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CYPRESS
USC00412361	WdmFinal	USC00412361.txt	1	29.4078	-100.9274	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DEL RIO 4NW
USC00412404	WdmFinal	USC00412404.txt	1	33.2333	-97.2	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DENTON EXP STN
USC00412462	WdmFinal	USC00412462.txt	1	30.3558	-96.8289	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DIME BOX
USC00412621	WdmFinal	USC00412621.txt	1	33.8094	-100.5169	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DUMONT
USC00412676	WdmFinal	USC00412676.txt	1	29.6212	-96.366	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	EAGLE LAKE RESCH CTR
USC00412679	WdmFinal	USC00412679.txt	1	28.757	-100.4792	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	EAGLE PASS 3N
USC00412815	WdmFinal	USC00412815.txt	1	31.037	-100.5912	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ELDORADO 12N
USC00413133	WdmFinal	USC00413133.txt	1	32.5338	-96.6608	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FERRIS
USC00413156	WdmFinal	USC00413156.txt	1	29.9745	-98.267	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FISCHERS STORE
USC00413270	WdmFinal	USC00413270.txt	1	30.9304	-100.1124	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FORT MCKAVETT 7 N
USC00413285	WdmFinal	USC00413285.txt	1	32.8342	-97.2981	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FT WORTH WSFO
USC00413289	WdmFinal	USC00413289.txt	1	32.8472	-97.4761	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FORT WORTH NATURE CENTER
USC00413370	WdmFinal	USC00413370.txt	1	33.1924	-96.793	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FRISCO
USC00413410	WdmFinal	USC00413410.txt	1	35.6317	-100.3923	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GAGEBY 3 WNW
USC00413415	WdmFinal	USC00413415.txt	1	33.6358	-97.1447	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GAINESVILLE
USC00413507	WdmFinal	USC00413507.txt	1	30.6763	-97.7208	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GEORGETOWN LAKE
USC00413546	WdmFinal	USC00413546.txt	1	32.7463	-95.0497	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GILMER 4 WNW
USC00413642	WdmFinal	USC00413642.txt	1	33.7952	-96.853	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GORDONVILLE
USC00413686	WdmFinal	USC00413686.txt	1	30.7188	-97.3211	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRANGER DAM
USC00413691	WdmFinal	USC00413691.txt	1	32.9506	-97.0553	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRAPEVINE DAM
USC00413771	WdmFinal	USC00413771.txt	1	31.5252	-96.5305	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GROESBECK 2
USC00414098	WdmFinal	USC00414098.txt	1	34.8172	-102.4002	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HEREFORD
USC00414257	WdmFinal	USC00414257.txt	1	33.5841	-95.8994	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HONEY GROVE
USC00414375	WdmFinal	USC00414375.txt	1	30.063	-99.5049	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HUNT 10 W
USC00414476	WdmFinal	USC00414476.txt	1	31.9808	-97.8731	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	IREDELL
USC00414517	WdmFinal	USC00414517.txt	1	33.2065	-98.1688	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JACKSBORO
USC00414570	WdmFinal	USC00414570.txt	1	33.2543	-100.5731	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JAYTON
USC00414597	WdmFinal	USC00414597.txt	1	32.6405	-96.9747	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JOE POOL LAKE
USC00414670	WdmFinal	USC00414670.txt	1	30.4452	-99.8044	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JUNCTION 4SSW
USC00414679	WdmFinal	USC00414679.txt	1	33.1167	-97.3	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JUSTIN 2 N
USC00414775	WdmFinal	USC00414775.txt	1	31.8409	-103.0889	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	KERMIT
USC00414880	WdmFinal	USC00414880.txt	1	34.3708	-101.7483	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	KRESS
USC00414920	WdmFinal	USC00414920.txt	1	28.9838	-99.8684	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LA PRYOR
USC00414972	WdmFinal	USC00414972.txt	1	33.225	-97.8316	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAKE BRIDGEPORT DAM
USC00414975	WdmFinal	USC00414975.txt	1	33.7411	-95.9216	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAKE CROCKETT
USC00414982	WdmFinal	USC00414982.txt	1	33.7542	-99.1442	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAKE KEMP
USC00415048	WdmFinal	USC00415048.txt	1	29.8097	-101.5604	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LANGTRY
USC00415094	WdmFinal	USC00415094.txt	1	33.0352	-96.4861	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAVON DAM
USC00415113	WdmFinal	USC00415113.txt	1	29.7393	-99.7612	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEAKEY
USC00415192	WdmFinal	USC00415192.txt	1	33.0694	-97.0094	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEWISVILLE DAM
USC00415193	WdmFinal	USC00415193.txt	1	30.4065	-97.0134	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEXINGTON
USW00003951	WdmFinal	USW00003951.txt	1	32.3466	-94.6533	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LONGVIEW 11 SE
USC00415410	WdmFinal	USC00415410.txt	1	33.6897	-101.8219	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LUBBOCK 9 N
USC00415463	WdmFinal	USC00415463.txt	1	32.3316	-96.1505	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MABANK 4 SW
USC00415656	WdmFinal	USC00415656.txt	1	34.0044	-100.8249	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MATADOR NO 2
USC00415661	WdmFinal	USC00415661.txt	1	28.1	-97.8167	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MATHIS
USC00415770	WdmFinal	USC00415770.txt	1	35.236	-100.5923	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MC LEAN
USC00415897	WdmFinal	USC00415897.txt	1	32.4841	-96.9941	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MIDLOTHIAN
USC00415957	WdmFinal	USC00415957.txt	1	32.7863	-98.1183	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MINERAL WELLS 1 SSW
USC00416104	WdmFinal	USC00416104.txt	1	30.7053	-104.0232	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MOUNT LOCKE
USC00416108	WdmFinal	USC00416108.txt	1	33.1688	-95.0055	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MOUNT PLEASANT
USC00416136	WdmFinal	USC00416136.txt	1	34.2192	-102.7327	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MULESHOE # 2
USC00416177	WdmFinal	USC00416177.txt	1	31.6163	-94.643	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NACOGDOCHES
USC00416210	WdmFinal	USC00416210.txt	1	31.9611	-96.688	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NAVARRO MILLS DAM
USC00416270	WdmFinal	USC00416270.txt	1	33.4547	-94.4088	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NEW BOSTON
USC00416335	WdmFinal	USC00416335.txt	1	31.9747	-95.138	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NEW SUMMERFIELD 2W
USC00416504	WdmFinal	USC00416504.txt	1	32.9711	-101.8247	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	O DONNELL
USC00416734	WdmFinal	USC00416734.txt	1	30.7169	-101.2061	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OZONA
USW00093914	WdmFinal	USW00093914.txt	1	31.7831	-95.6039	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PALESTINE 2 NE
USC00416776	WdmFinal	USC00416776.txt	1	35.5544	-100.9736	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PAMPA # 2
USC00416792	WdmFinal	USC00416792.txt	1	29.3273	-103.2062	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PANTHER JUNCTION
USC00416893	WdmFinal	USC00416893.txt	1	31.3782	-103.633	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PECOS 8W
USC00416935	WdmFinal	USC00416935.txt	1	33.8153	-102.5578	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PEP
USC00417060	WdmFinal	USC00417060.txt	1	33.5992	-100.5319	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PITCHFORK RANCH
USC00417066	WdmFinal	USC00417066.txt	1	32.9263	-94.9392	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PITTSBURG 5 SSE
USC00417074	WdmFinal	USC00417074.txt	1	33.1869	-102.8281	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PLAINS
USC00417140	WdmFinal	USC00417140.txt	1	28.6575	-96.5553	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	POINT COMFORT
USC00417300	WdmFinal	USC00417300.txt	1	31.9633	-98.4941	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PROCTOR RESERVOIR
USW00012911	WdmFinal	USW00012911.txt	1	29.5325	-98.2623	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	RANDOLPH AFB
USC00417431	WdmFinal	USC00417431.txt	1	31.2286	-101.9472	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	RANKIN
USC00417499	WdmFinal	USC00417499.txt	1	33.6494	-99.4043	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	RED SPRINGS 3 N
USC00417706	WdmFinal	USC00417706.txt	1	30.024	-100.212	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ROCKSPRINGS
USC00417936	WdmFinal	USC00417936.txt	1	31.0619	-94.1011	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SAM RAYBURN DAM
USC00417944	WdmFinal	USC00417944.txt	1	31.3708	-100.4943	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SAN ANGELO WFO
USC00417947	WdmFinal	USC00417947.txt	1	29.4704	-98.4728	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SAN ANTONIO INCARNATE WORD
USC00418022	WdmFinal	USC00418022.txt	1	30.1414	-102.3917	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SANDERSON
USC00418047	WdmFinal	USC00418047.txt	1	31.7426	-99.3106	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SANTA ANNA
USC00418081	WdmFinal	USC00418081.txt	1	27.2169	-97.6955	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SARITA 7 E
USC00418252	WdmFinal	USC00418252.txt	1	30.6886	-101.8272	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SHEFFIELD
USC00418531	WdmFinal	USC00418531.txt	1	30.4813	-98.1607	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPICEWOOD
USC00418544	WdmFinal	USC00418544.txt	1	29.8652	-98.3796	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPRING BRANCH 2SE
USC00418563	WdmFinal	USC00418563.txt	1	32.9086	-97.6786	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPRINGTOWN 4 S
USC00418583	WdmFinal	USC00418583.txt	1	32.9404	-99.8036	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STAMFORD 1
USW00003969	WdmFinal	USW00003969.txt	1	32.3362	-98.141	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STEPHENVILLE 9NNE
USC00418630	WdmFinal	USC00418630.txt	1	31.8347	-100.9827	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STERLING CITY
USC00418646	WdmFinal	USC00418646.txt	1	31.0372	-97.5283	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STILLHOUSE HOLLOW DAM
USC00418743	WdmFinal	USC00418743.txt	1	33.148	-95.6269	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SULPHUR SPRINGS
USC00418778	WdmFinal	USC00418778.txt	1	32.4561	-95.423	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SWAN 4 NW
USC00418845	WdmFinal	USC00418845.txt	1	29.6075	-99.2801	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TARPLEY 3S
USC00418942	WdmFinal	USC00418942.txt	1	33.4368	-94.0773	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TEXARKANA
USC00419163	WdmFinal	USC00419163.txt	1	33.7571	-99.8619	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TRUSCOTT 3 W
USC00419270	WdmFinal	USC00419270.txt	1	30.5908	-104.4915	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	VALENTINE
USC00419417	WdmFinal	USC00419417.txt	1	31.6003	-97.2169	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WACO DAM
USC00419491	WdmFinal	USC00419491.txt	1	30.3237	-96.1594	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WASHINGTON STATE PARK
USC00419499	WdmFinal	USC00419499.txt	1	31.6725	-100.7283	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WATER VALLEY
USC00419527	WdmFinal	USC00419527.txt	1	34.7933	-101.5483	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WAYSIDE
USC00419532	WdmFinal	USC00419532.txt	1	32.7483	-97.77	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WEATHERFORD
USC00419565	WdmFinal	USC00419565.txt	1	34.8422	-100.2102	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WELLINGTON
USC00419588	WdmFinal	USC00419588.txt	1	26.178	-97.9708	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WESLACO
USC00419715	WdmFinal	USC00419715.txt	1	31.8611	-97.375	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WHITNEY DAM
USC00419815	WdmFinal	USC00419815.txt	1	30.0016	-98.1048	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WIMBERLEY 1 NW
