StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	StaNam
USC00400876	WdmFinal	USC00400876.dat	1	35.2622	-88.9891	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	59.93	BOLIVAR WATER WORKS
USC00401150	WdmFinal	USC00401150.dat	1	35.6333	-89.2167	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	54.68	BROWNSVILLE 5 NE
USC00401480	WdmFinal	USC00401480.dat	1	36.2455	-85.945	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	60.34	CARTHAGE
USC00401561	WdmFinal	USC00401561.dat	1	36.5409	-85.4596	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	59.42	CELINA
USC00401585	WdmFinal	USC00401585.dat	1	35.8318	-87.4219	OBSERVED	PREC	'2001/01/01'	'2019/12/31'	19.0	66.03	CENTERVILLE 4NE
USC00401587	WdmFinal	USC00401587.dat	1	35.7553	-87.4261	OBSERVED	PREC	'1990/01/01'	'2005/12/31'	16.0	51.18	CENTERVILLE WATER PL
USC00401663	WdmFinal	USC00401663.dat	1	36.3211	-87.2218	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	55.19	CHEATHAM LOCK & DAM
USC00402489	WdmFinal	USC00402489.dat	1	36.0749	-87.3959	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	60.14	DICKSON
USC00402680	WdmFinal	USC00402680.dat	1	35.9986	-89.409	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	52.49	DYERSBURG
USC00402934	WdmFinal	USC00402934.dat	1	36.1422	-82.4261	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	49.97	ERWIN 1 W
USC00403697	WdmFinal	USC00403697.dat	1	36.1679	-88.7974	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	55.93	GREENFIELD
USC00404561	WdmFinal	USC00404561.dat	1	35.6213	-88.8456	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	56.58	JACKSON EXP STA
USC00405089	WdmFinal	USC00405089.dat	1	35.2436	-87.3508	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	64.13	LAWRENCEBURG FILT PLANT
USC00405108	WdmFinal	USC00405108.dat	1	36.2291	-86.318	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	57.1	LEBANON
USC00405187	WdmFinal	USC00405187.dat	1	35.414	-86.8086	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	58.23	LEWISBURG EXP STA
USC00405210	WdmFinal	USC00405210.dat	1	35.6502	-88.3904	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	59.81	LEXINGTON
USC00405332	WdmFinal	USC00405332.dat	1	36.3776	-85.3365	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	57.01	LIVINGSTON RADIO WLIV
USC00405720	WdmFinal	USC00405720.dat	1	35.4158	-89.5317	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	58.91	MASON
USC00405956	WdmFinal	USC00405956.dat	1	35.1298	-89.8037	OBSERVED	PREC	'2001/01/01'	'2020/12/31'	20.0	58.53	MEMPHIS WFO
USC00406162	WdmFinal	USC00406162.dat	1	35.2243	-85.8414	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	73.32	MONTEAGLE
USC00406170	WdmFinal	USC00406170.dat	1	36.1482	-85.2649	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	75.02	MONTEREY
USC00406272	WdmFinal	USC00406272.dat	1	36.1682	-83.4027	OBSERVED	PREC	'1995/01/01'	'2020/12/31'	26.0	51.51	MORRISTOWN WFO
USC00406358	WdmFinal	USC00406358.dat	1	35.4552	-89.8116	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	67.12	MUNFORD
USC00406371	WdmFinal	USC00406371.dat	1	35.9204	-86.3727	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	56.35	MURFREESBORO 5 N
USC00406806	WdmFinal	USC00406806.dat	1	36.247	-86.5631	OBSERVED	PREC	'1991/01/01'	'2019/12/31'	29.0	59.38	OLD HICKORY WFO
USC00407359	WdmFinal	USC00407359.dat	1	36.5877	-86.5258	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	61.27	PORTLAND SEWAGE PLANT
USC00407811	WdmFinal	USC00407811.dat	1	35.8058	-85.6347	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	56.99	ROCK ISLAND 2 NW
USC00407884	WdmFinal	USC00407884.dat	1	36.4161	-82.9838	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	52.47	ROGERSVILLE 1 NE
USC00408065	WdmFinal	USC00408065.dat	1	36.4527	-89.3027	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	58.13	SAMBURG W. L. REFUGE
USC00408108	WdmFinal	USC00408108.dat	1	35.1524	-88.3213	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	59.22	SAVANNAH 6 SW
USC00408540	WdmFinal	USC00408540.dat	1	35.6763	-84.8547	OBSERVED	PREC	'2004/01/01'	'2019/12/31'	16.0	61.28	SPRING CITY
USC00408562	WdmFinal	USC00408562.dat	1	36.471	-86.8415	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	57.14	SPRINGFIELD EXPERIMENT  STATION
USC00408766	WdmFinal	USC00408766.dat	1	36.2431	-84.695	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	68.44	SUNBRIGHT 1 W
USC00409219	WdmFinal	USC00409219.dat	1	36.3925	-89.0317	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	24.33	UNION CITY
USC00409493	WdmFinal	USC00409493.dat	1	36.1142	-87.7419	OBSERVED	PREC	'2001/01/01'	'2019/12/31'	19.0	67.33	WAVERLY AIRPORT
USC00410013	WdmFinal	USC00410013.dat	1	32.4318	-99.6326	OBSERVED	PREC	'2002/01/01'	'2013/12/31'	12.0	27.14	ABILENE 6ESE
USC00410176	WdmFinal	USC00410176.dat	1	30.3703	-103.7808	OBSERVED	PREC	'2007/01/01'	'2020/12/31'	14.0	15.65	ALPINE 7NW
USC00410206	WdmFinal	USC00410206.dat	1	33.3866	-97.7163	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	33.64	ALVORD 3 N
USW00023047	WdmFinal	USW00023047.dat	1	35.2295	-101.7042	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	18.31	AMARILLO AP
USC00410509	WdmFinal	USC00410509.dat	1	30.14	-98.8188	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	32.24	BANKERSMITH
USC00410518	WdmFinal	USC00410518.dat	1	32.263	-96.6369	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	39.53	BARDWELL DAM
USC00410569	WdmFinal	USC00410569.dat	1	28.9798	-95.9749	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	51.62	BAY CITY WATERWORKS
USC00410639	WdmFinal	USC00410639.dat	1	28.4575	-97.7061	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	30.84	BEEVILLE 5 NE
USC00410690	WdmFinal	USC00410690.dat	1	27.5969	-98.4162	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.91	BENAVIDES 2
USC00410691	WdmFinal	USC00410691.dat	1	32.6475	-97.4439	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.69	BENBROOK DAM
USC00410738	WdmFinal	USC00410738.dat	1	30.7625	-98.0213	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	33.23	BERTRAM 3 ENE
USC00410779	WdmFinal	USC00410779.dat	1	31.2001	-101.4626	OBSERVED	PREC	'1991/01/01'	'2019/12/31'	29.0	18.48	BIG LAKE 2
USC00410784	WdmFinal	USC00410784.dat	1	32.2683	-101.4858	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	19.09	BIG SPRING FIELD STATION
USC00410926	WdmFinal	USC00410926.dat	1	33.8186	-97.7336	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	35.54	BONITA 7NW
USC00411013	WdmFinal	USC00411013.dat	1	29.6101	-100.452	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	26.16	BRACKETTVILLE 22 N
USC00411017	WdmFinal	USC00411017.dat	1	31.1445	-99.3492	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	26.06	BRADY
USC00411246	WdmFinal	USC00411246.dat	1	32.5066	-97.3444	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.64	BURLESON
USC00411429	WdmFinal	USC00411429.dat	1	29.8607	-98.1959	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	36.17	CANYON DAM
USC00411434	WdmFinal	USC00411434.dat	1	29.9111	-98.3713	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	32.57	CANYON DAM NO 4
USC00411441	WdmFinal	USC00411441.dat	1	34.4125	-101.0678	OBSERVED	PREC	'2011/01/01'	'2020/12/31'	10.0	23.14	CAPROCK CANYON STATE PARK
USC00411541	WdmFinal	USC00411541.dat	1	30.0833	-97.5	OBSERVED	PREC	'1990/01/01'	'2013/12/31'	24.0	37.17	CEDAR CREEK
USC00411646	WdmFinal	USC00411646.dat	1	35.6869	-102.3341	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	17.46	CHANNING
USC00411671	WdmFinal	USC00411671.dat	1	29.3092	-97.4061	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.2	CHEAPSIDE
USC00411694	WdmFinal	USC00411694.dat	1	34.4386	-100.2183	OBSERVED	PREC	'1998/01/01'	'2009/12/31'	12.0	23.85	CHILDRESS 2
USC00411720	WdmFinal	USC00411720.dat	1	28.4675	-98.2525	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	26.08	CHOKE CANYON DAM
USC00411773	WdmFinal	USC00411773.dat	1	33.6108	-95.0716	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	51.23	CLARKSVILLE 1W
USC00411920	WdmFinal	USC00411920.dat	1	29.9615	-98.8945	OBSERVED	PREC	'1997/01/01'	'2020/12/31'	24.0	32.03	COMFORT 2
USC00411921	WdmFinal	USC00411921.dat	1	33.1997	-95.9283	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	44.2	COMMERCE 4SW
USC00411956	WdmFinal	USC00411956.dat	1	30.3302	-95.4831	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	49.31	CONROE
USC00412082	WdmFinal	USC00412082.dat	1	31.4072	-102.3577	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	14.92	CRANE
USC00412086	WdmFinal	USC00412086.dat	1	31.773	-97.8265	OBSERVED	PREC	'1990/01/01'	'2015/12/31'	26.0	33.97	CRANFILLS GAP
USC00412088	WdmFinal	USC00412088.dat	1	31.5333	-97.4525	OBSERVED	PREC	'2002/01/01'	'2020/12/31'	19.0	35.69	CRAWFORD
USC00412096	WdmFinal	USC00412096.dat	1	32.5286	-97.6188	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.17	CRESSON
USC00412131	WdmFinal	USC00412131.dat	1	32.1267	-99.1605	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	30.92	CROSS PLAINS # 2
USC00412206	WdmFinal	USC00412206.dat	1	30.021	-95.7069	OBSERVED	PREC	'1991/01/01'	'2017/12/31'	27.0	46.71	CYPRESS
USC00412361	WdmFinal	USC00412361.dat	1	29.4078	-100.9274	OBSERVED	PREC	'2002/01/01'	'2017/12/31'	16.0	17.74	DEL RIO 4NW
USC00412404	WdmFinal	USC00412404.dat	1	33.2333	-97.2	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.48	DENTON EXP STN
USC00412462	WdmFinal	USC00412462.dat	1	30.3558	-96.8289	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.49	DIME BOX
USC00412621	WdmFinal	USC00412621.dat	1	33.8094	-100.5169	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	24.04	DUMONT
USC00412676	WdmFinal	USC00412676.dat	1	29.6212	-96.366	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	42.09	EAGLE LAKE RESCH CTR
USC00412679	WdmFinal	USC00412679.dat	1	28.757	-100.4792	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	21.96	EAGLE PASS 3N
USC00412815	WdmFinal	USC00412815.dat	1	31.037	-100.5912	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	24.07	ELDORADO 12N
USC00413133	WdmFinal	USC00413133.dat	1	32.5338	-96.6608	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	40.32	FERRIS
USC00413156	WdmFinal	USC00413156.dat	1	29.9745	-98.267	OBSERVED	PREC	'1996/01/01'	'2020/12/31'	25.0	35.31	FISCHERS STORE
USC00413270	WdmFinal	USC00413270.dat	1	30.9304	-100.1124	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	24.38	FORT MCKAVETT 7 N
USC00413285	WdmFinal	USC00413285.dat	1	32.8342	-97.2981	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	37.17	FT WORTH WSFO
USC00413289	WdmFinal	USC00413289.dat	1	32.8472	-97.4761	OBSERVED	PREC	'2003/01/01'	'2020/12/31'	18.0	34.81	FORT WORTH NATURE CENTER
USC00413370	WdmFinal	USC00413370.dat	1	33.1924	-96.793	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	40.82	FRISCO
USC00413410	WdmFinal	USC00413410.dat	1	35.6317	-100.3923	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.91	GAGEBY 3 WNW
USC00413415	WdmFinal	USC00413415.dat	1	33.6358	-97.1447	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.85	GAINESVILLE
USC00413507	WdmFinal	USC00413507.dat	1	30.6763	-97.7208	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	36.58	GEORGETOWN LAKE
USC00413546	WdmFinal	USC00413546.dat	1	32.7463	-95.0497	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	47.5	GILMER 4 WNW
USC00413642	WdmFinal	USC00413642.dat	1	33.7952	-96.853	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	38.86	GORDONVILLE
USC00413686	WdmFinal	USC00413686.dat	1	30.7188	-97.3211	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	35.96	GRANGER DAM
USC00413691	WdmFinal	USC00413691.dat	1	32.9506	-97.0553	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.99	GRAPEVINE DAM
USC00413771	WdmFinal	USC00413771.dat	1	31.5252	-96.5305	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	41.34	GROESBECK 2
USC00414098	WdmFinal	USC00414098.dat	1	34.8172	-102.4002	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	25.04	HEREFORD
USC00414257	WdmFinal	USC00414257.dat	1	33.5869	-95.9074	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	46.93	HONEY GROVE
USC00414375	WdmFinal	USC00414375.dat	1	30.063	-99.5049	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	27.78	HUNT 10 W
USC00414476	WdmFinal	USC00414476.dat	1	31.9808	-97.8731	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	33.84	IREDELL
USC00414517	WdmFinal	USC00414517.dat	1	33.2065	-98.1688	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	32.72	JACKSBORO
USC00414570	WdmFinal	USC00414570.dat	1	33.2543	-100.5731	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	27.0	JAYTON
USC00414597	WdmFinal	USC00414597.dat	1	32.6405	-96.9747	OBSERVED	PREC	'2009/01/01'	'2020/12/31'	12.0	40.29	JOE POOL LAKE
USC00414670	WdmFinal	USC00414670.dat	1	30.4452	-99.8044	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.64	JUNCTION 4SSW
USC00414679	WdmFinal	USC00414679.dat	1	33.1167	-97.3	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	37.0	JUSTIN 2 N
USC00414775	WdmFinal	USC00414775.dat	1	31.8409	-103.0889	OBSERVED	PREC	'2004/01/01'	'2019/12/31'	16.0	13.69	KERMIT
USC00414880	WdmFinal	USC00414880.dat	1	34.3708	-101.7483	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.27	KRESS
USC00414920	WdmFinal	USC00414920.dat	1	28.9838	-99.8684	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	22.17	LA PRYOR
USC00414972	WdmFinal	USC00414972.dat	1	33.225	-97.8316	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	33.55	LAKE BRIDGEPORT DAM
USC00414975	WdmFinal	USC00414975.dat	1	33.7411	-95.9216	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.94	LAKE CROCKETT
USC00414982	WdmFinal	USC00414982.dat	1	33.7542	-99.1442	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	24.95	LAKE KEMP
USC00415048	WdmFinal	USC00415048.dat	1	29.8097	-101.5604	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	14.93	LANGTRY
USC00415094	WdmFinal	USC00415094.dat	1	33.0352	-96.4861	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	40.02	LAVON DAM
USC00415113	WdmFinal	USC00415113.dat	1	29.7393	-99.7612	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	29.76	LEAKEY
USC00415192	WdmFinal	USC00415192.dat	1	33.0694	-97.0094	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	36.88	LEWISVILLE DAM
USC00415193	WdmFinal	USC00415193.dat	1	30.4065	-97.0134	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	39.43	LEXINGTON
USW00003951	WdmFinal	USW00003951.dat	1	32.3466	-94.6533	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	51.79	LONGVIEW 11 SE
USC00415410	WdmFinal	USC00415410.dat	1	33.6897	-101.8219	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	18.81	LUBBOCK 9 N
USC00415463	WdmFinal	USC00415463.dat	1	32.3316	-96.1505	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	41.49	MABANK 4 SW
USC00415656	WdmFinal	USC00415656.dat	1	34.0044	-100.8249	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	22.37	MATADOR NO 2
USC00415661	WdmFinal	USC00415661.dat	1	28.1	-97.8167	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	26.04	MATHIS
USC00415770	WdmFinal	USC00415770.dat	1	35.236	-100.5923	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	25.59	MC LEAN
USC00415897	WdmFinal	USC00415897.dat	1	32.4841	-96.9941	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	41.83	MIDLOTHIAN
USC00415957	WdmFinal	USC00415957.dat	1	32.7863	-98.1183	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	32.27	MINERAL WELLS 1 SSW
USC00416104	WdmFinal	USC00416104.dat	1	30.7053	-104.0232	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	19.13	MOUNT LOCKE
USC00416108	WdmFinal	USC00416108.dat	1	33.1688	-95.0055	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	52.21	MOUNT PLEASANT
USC00416136	WdmFinal	USC00416136.dat	1	34.2192	-102.7327	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	17.6	MULESHOE # 2
USC00416177	WdmFinal	USC00416177.dat	1	31.6163	-94.643	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	52.49	NACOGDOCHES
USC00416210	WdmFinal	USC00416210.dat	1	31.9611	-96.688	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	40.64	NAVARRO MILLS DAM
USC00416270	WdmFinal	USC00416270.dat	1	33.4547	-94.4088	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	53.64	NEW BOSTON
USC00416335	WdmFinal	USC00416335.dat	1	31.9747	-95.138	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	48.44	NEW SUMMERFIELD 2W
USC00416504	WdmFinal	USC00416504.dat	1	32.9711	-101.8247	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	18.75	O DONNELL
USC00416734	WdmFinal	USC00416734.dat	1	30.7169	-101.2061	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	18.3	OZONA
USW00093914	WdmFinal	USW00093914.dat	1	31.7831	-95.6039	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	48.04	PALESTINE 2 NE
USC00416776	WdmFinal	USC00416776.dat	1	35.5544	-100.9736	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.59	PAMPA # 2
USC00416792	WdmFinal	USC00416792.dat	1	29.3273	-103.2062	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	13.14	PANTHER JUNCTION
USC00416893	WdmFinal	USC00416893.dat	1	31.3782	-103.633	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	10.64	PECOS 8W
USC00416935	WdmFinal	USC00416935.dat	1	33.8153	-102.5578	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	17.97	PEP
USC00417060	WdmFinal	USC00417060.dat	1	33.5992	-100.5319	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.57	PITCHFORK RANCH
USC00417066	WdmFinal	USC00417066.dat	1	32.9263	-94.9392	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	45.2	PITTSBURG 5 SSE
USC00417074	WdmFinal	USC00417074.dat	1	33.1869	-102.8281	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	17.69	PLAINS
USC00417140	WdmFinal	USC00417140.dat	1	28.6575	-96.5553	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.99	POINT COMFORT
USC00417300	WdmFinal	USC00417300.dat	1	31.9633	-98.4941	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	31.74	PROCTOR RESERVOIR
USW00012911	WdmFinal	USW00012911.dat	1	29.5325	-98.2623	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	31.67	RANDOLPH AFB
USC00417431	WdmFinal	USC00417431.dat	1	31.2286	-101.9472	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	15.62	RANKIN
USC00417499	WdmFinal	USC00417499.dat	1	33.6494	-99.4043	OBSERVED	PREC	'1990/01/01'	'2015/12/31'	26.0	26.08	RED SPRINGS 3 N
USC00417706	WdmFinal	USC00417706.dat	1	30.024	-100.212	OBSERVED	PREC	'1990/01/01'	'2013/12/31'	24.0	25.07	ROCKSPRINGS
USC00417936	WdmFinal	USC00417936.dat	1	31.0619	-94.1011	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	61.41	SAM RAYBURN DAM
USC00417944	WdmFinal	USC00417944.dat	1	31.3708	-100.4943	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	22.04	SAN ANGELO WFO
USC00417947	WdmFinal	USC00417947.dat	1	29.4704	-98.4728	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	32.23	SAN ANTONIO INCARNATE WORD
USC00418022	WdmFinal	USC00418022.dat	1	30.1414	-102.3917	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	12.98	SANDERSON
USC00418047	WdmFinal	USC00418047.dat	1	31.7426	-99.3106	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	30.26	SANTA ANNA
USC00418081	WdmFinal	USC00418081.dat	1	27.2169	-97.6955	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	29.09	SARITA 7 E
USC00418252	WdmFinal	USC00418252.dat	1	30.6886	-101.8272	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	15.73	SHEFFIELD
USC00418531	WdmFinal	USC00418531.dat	1	30.4813	-98.1607	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	31.13	SPICEWOOD
USC00418544	WdmFinal	USC00418544.dat	1	29.8652	-98.3796	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	31.57	SPRING BRANCH 2SE
USC00418563	WdmFinal	USC00418563.dat	1	32.9086	-97.6786	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	35.55	SPRINGTOWN 4 S
USC00418583	WdmFinal	USC00418583.dat	1	32.9404	-99.8036	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	26.28	STAMFORD 1
USW00003969	WdmFinal	USW00003969.dat	1	32.3362	-98.141	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	33.87	STEPHENVILLE 9NNE
USC00418630	WdmFinal	USC00418630.dat	1	31.8347	-100.9827	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	19.92	STERLING CITY
USC00418646	WdmFinal	USC00418646.dat	1	31.0372	-97.5283	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	35.99	STILLHOUSE HOLLOW DAM
USC00418743	WdmFinal	USC00418743.dat	1	33.148	-95.6269	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	45.79	SULPHUR SPRINGS
USC00418778	WdmFinal	USC00418778.dat	1	32.4561	-95.423	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	46.23	SWAN 4 NW
USC00418845	WdmFinal	USC00418845.dat	1	29.6075	-99.2801	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	33.17	TARPLEY 3S
USC00418942	WdmFinal	USC00418942.dat	1	33.4368	-94.0773	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	54.79	TEXARKANA
USC00419163	WdmFinal	USC00419163.dat	1	33.7571	-99.8619	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	25.51	TRUSCOTT 3 W
USC00419270	WdmFinal	USC00419270.dat	1	30.5864	-104.4996	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.51	VALENTINE
USC00419417	WdmFinal	USC00419417.dat	1	31.6003	-97.2169	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	36.08	WACO DAM
USC00419491	WdmFinal	USC00419491.dat	1	30.3237	-96.1594	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	40.44	WASHINGTON STATE PARK
USC00419499	WdmFinal	USC00419499.dat	1	31.6725	-100.7283	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	22.73	WATER VALLEY
USC00419527	WdmFinal	USC00419527.dat	1	34.7933	-101.5483	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.55	WAYSIDE
USC00419532	WdmFinal	USC00419532.dat	1	32.7483	-97.77	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.58	WEATHERFORD
USC00419565	WdmFinal	USC00419565.dat	1	34.8422	-100.2102	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	25.32	WELLINGTON
USC00419588	WdmFinal	USC00419588.dat	1	26.178	-97.9708	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	23.67	WESLACO
